sensor_id_temperature,sensor_type_temperature,location_temperature,lat_temperature,lon_temperature,timestamp_temperature,value_type_temperature,value_temperature,timestamp_new,sensor_id_humidity,sensor_type_humidity,location_humidity,lat_humidity,lon_humidity,timestamp_humidity,value_type_humidity,value_humidity,sensor_id_P1,sensor_type_P1,location_P1,lat_P1,lon_P1,timestamp_P1,value_type_P1,value_P1,sensor_id_P2,sensor_type_P2,location_P2,lat_P2,lon_P2,timestamp_P2,value_type_P2,value_P2
145,DHT22,3528,-0.286,36.067,2023-02-06 00:12:53.309927+00:00,temperature,14,2023-02-06 00:12:53+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 00:12:53.309927+00:00,humidity,81,144,SDS011,3528,-0.286,36.067,2023-02-06 00:12:53.309926+00:00,P1,3.0,144,SDS011,3528,-0.286,36.067,2023-02-06 00:12:53.309926+00:00,P2,2.0
145,DHT22,3528,-0.286,36.067,2023-02-06 00:15:33.628239+00:00,temperature,14,2023-02-06 00:15:33+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 00:15:33.628239+00:00,humidity,81,144,SDS011,3528,-0.286,36.067,2023-02-06 00:15:33.626415+00:00,P1,8.0,144,SDS011,3528,-0.286,36.067,2023-02-06 00:15:33.626415+00:00,P2,4.0
145,DHT22,3528,-0.286,36.067,2023-02-06 00:18:13.741604+00:00,temperature,14,2023-02-06 00:18:13+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 00:18:13.741604+00:00,humidity,82,144,SDS011,3528,-0.286,36.067,2023-02-06 00:18:13.740542+00:00,P1,8.0,144,SDS011,3528,-0.286,36.067,2023-02-06 00:18:13.740542+00:00,P2,5.0
145,DHT22,3528,-0.286,36.067,2023-02-06 00:20:53.559856+00:00,temperature,14,2023-02-06 00:20:53+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 00:20:53.559856+00:00,humidity,82,144,SDS011,3528,-0.286,36.067,2023-02-06 00:20:53.559837+00:00,P1,5.0,144,SDS011,3528,-0.286,36.067,2023-02-06 00:20:53.559837+00:00,P2,4.0
145,DHT22,3528,-0.286,36.067,2023-02-06 00:23:33.436464+00:00,temperature,14,2023-02-06 00:23:33+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 00:23:33.436464+00:00,humidity,82,144,SDS011,3528,-0.286,36.067,2023-02-06 00:23:33.436317+00:00,P1,9.0,144,SDS011,3528,-0.286,36.067,2023-02-06 00:23:33.436317+00:00,P2,4.0
145,DHT22,3528,-0.286,36.067,2023-02-06 00:26:14.200262+00:00,temperature,14,2023-02-06 00:26:14+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 00:26:14.200262+00:00,humidity,82,144,SDS011,3528,-0.286,36.067,2023-02-06 00:26:14.200281+00:00,P1,10.0,144,SDS011,3528,-0.286,36.067,2023-02-06 00:26:14.200281+00:00,P2,6.0
145,DHT22,3528,-0.286,36.067,2023-02-06 00:28:53.688891+00:00,temperature,14,2023-02-06 00:28:53+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 00:28:53.688891+00:00,humidity,84,144,SDS011,3528,-0.286,36.067,2023-02-06 00:28:53.688920+00:00,P1,7.0,144,SDS011,3528,-0.286,36.067,2023-02-06 00:28:53.688920+00:00,P2,5.0
145,DHT22,3528,-0.286,36.067,2023-02-06 00:31:34.332873+00:00,temperature,14,2023-02-06 00:31:34+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 00:31:34.332873+00:00,humidity,83,144,SDS011,3528,-0.286,36.067,2023-02-06 00:31:34.329735+00:00,P1,22.0,144,SDS011,3528,-0.286,36.067,2023-02-06 00:31:34.329735+00:00,P2,7.0
145,DHT22,3528,-0.286,36.067,2023-02-06 00:34:14.438558+00:00,temperature,14,2023-02-06 00:34:14+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 00:34:14.438558+00:00,humidity,84,144,SDS011,3528,-0.286,36.067,2023-02-06 00:34:14.438389+00:00,P1,16.0,144,SDS011,3528,-0.286,36.067,2023-02-06 00:34:14.438389+00:00,P2,5.0
145,DHT22,3528,-0.286,36.067,2023-02-06 00:36:54.485688+00:00,temperature,14,2023-02-06 00:36:54+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 00:36:54.485688+00:00,humidity,84,144,SDS011,3528,-0.286,36.067,2023-02-06 00:36:54.235981+00:00,P1,18.0,144,SDS011,3528,-0.286,36.067,2023-02-06 00:36:54.235981+00:00,P2,6.0
145,DHT22,3528,-0.286,36.067,2023-02-06 00:39:34.579372+00:00,temperature,14,2023-02-06 00:39:34+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 00:39:34.579372+00:00,humidity,84,144,SDS011,3528,-0.286,36.067,2023-02-06 00:39:34.586657+00:00,P1,10.0,144,SDS011,3528,-0.286,36.067,2023-02-06 00:39:34.586657+00:00,P2,4.0
145,DHT22,3528,-0.286,36.067,2023-02-06 00:42:14.806644+00:00,temperature,14,2023-02-06 00:42:14+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 00:42:14.806644+00:00,humidity,85,144,SDS011,3528,-0.286,36.067,2023-02-06 00:42:14.810358+00:00,P1,12.0,144,SDS011,3528,-0.286,36.067,2023-02-06 00:42:14.810358+00:00,P2,4.0
145,DHT22,3528,-0.286,36.067,2023-02-06 00:44:55.066393+00:00,temperature,14,2023-02-06 00:44:55+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 00:44:55.066393+00:00,humidity,86,144,SDS011,3528,-0.286,36.067,2023-02-06 00:44:55.066396+00:00,P1,6.0,144,SDS011,3528,-0.286,36.067,2023-02-06 00:44:55.066396+00:00,P2,3.0
145,DHT22,3528,-0.286,36.067,2023-02-06 00:47:35.597567+00:00,temperature,14,2023-02-06 00:47:35+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 00:47:35.597567+00:00,humidity,86,144,SDS011,3528,-0.286,36.067,2023-02-06 00:47:35.597533+00:00,P1,31.0,144,SDS011,3528,-0.286,36.067,2023-02-06 00:47:35.597533+00:00,P2,4.0
145,DHT22,3528,-0.286,36.067,2023-02-06 00:50:15.504463+00:00,temperature,14,2023-02-06 00:50:15+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 00:50:15.504463+00:00,humidity,86,144,SDS011,3528,-0.286,36.067,2023-02-06 00:50:15.504620+00:00,P1,13.0,144,SDS011,3528,-0.286,36.067,2023-02-06 00:50:15.504620+00:00,P2,5.0
145,DHT22,3528,-0.286,36.067,2023-02-06 00:52:55.409282+00:00,temperature,14,2023-02-06 00:52:55+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 00:52:55.409282+00:00,humidity,86,144,SDS011,3528,-0.286,36.067,2023-02-06 00:52:55.409499+00:00,P1,7.0,144,SDS011,3528,-0.286,36.067,2023-02-06 00:52:55.409499+00:00,P2,4.0
145,DHT22,3528,-0.286,36.067,2023-02-06 00:55:35.612271+00:00,temperature,14,2023-02-06 00:55:35+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 00:55:35.612271+00:00,humidity,86,144,SDS011,3528,-0.286,36.067,2023-02-06 00:55:35.612268+00:00,P1,18.0,144,SDS011,3528,-0.286,36.067,2023-02-06 00:55:35.612268+00:00,P2,5.0
145,DHT22,3528,-0.286,36.067,2023-02-06 00:58:15.011718+00:00,temperature,14,2023-02-06 00:58:15+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 00:58:15.011718+00:00,humidity,87,144,SDS011,3528,-0.286,36.067,2023-02-06 00:58:15.012022+00:00,P1,5.0,144,SDS011,3528,-0.286,36.067,2023-02-06 00:58:15.012022+00:00,P2,4.0
145,DHT22,3528,-0.286,36.067,2023-02-06 01:00:55.883614+00:00,temperature,14,2023-02-06 01:00:55+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 01:00:55.883614+00:00,humidity,88,144,SDS011,3528,-0.286,36.067,2023-02-06 01:00:55.884072+00:00,P1,7.0,144,SDS011,3528,-0.286,36.067,2023-02-06 01:00:55.884072+00:00,P2,5.0
145,DHT22,3528,-0.286,36.067,2023-02-06 01:03:36.133050+00:00,temperature,13,2023-02-06 01:03:36+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 01:03:36.133050+00:00,humidity,88,,,,,,,,,,,,,,,,
145,DHT22,3528,-0.286,36.067,2023-02-06 01:06:16.580190+00:00,temperature,13,2023-02-06 01:06:16+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 01:06:16.580190+00:00,humidity,88,144,SDS011,3528,-0.286,36.067,2023-02-06 01:06:16.580153+00:00,P1,16.0,144,SDS011,3528,-0.286,36.067,2023-02-06 01:06:16.580153+00:00,P2,6.0
145,DHT22,3528,-0.286,36.067,2023-02-06 01:08:56.130104+00:00,temperature,13,2023-02-06 01:08:56+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 01:08:56.130104+00:00,humidity,89,144,SDS011,3528,-0.286,36.067,2023-02-06 01:08:56.130118+00:00,P1,23.0,144,SDS011,3528,-0.286,36.067,2023-02-06 01:08:56.130118+00:00,P2,13.0
145,DHT22,3528,-0.286,36.067,2023-02-06 01:11:36.470251+00:00,temperature,13,2023-02-06 01:11:36+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 01:11:36.470251+00:00,humidity,90,144,SDS011,3528,-0.286,36.067,2023-02-06 01:11:36.470244+00:00,P1,16.0,144,SDS011,3528,-0.286,36.067,2023-02-06 01:11:36.470244+00:00,P2,10.0
145,DHT22,3528,-0.286,36.067,2023-02-06 01:14:15.759267+00:00,temperature,13,2023-02-06 01:14:15+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 01:14:15.759267+00:00,humidity,90,144,SDS011,3528,-0.286,36.067,2023-02-06 01:14:15.758119+00:00,P1,13.0,144,SDS011,3528,-0.286,36.067,2023-02-06 01:14:15.758119+00:00,P2,10.0
145,DHT22,3528,-0.286,36.067,2023-02-06 01:16:56.487068+00:00,temperature,13,2023-02-06 01:16:56+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 01:16:56.487068+00:00,humidity,91,144,SDS011,3528,-0.286,36.067,2023-02-06 01:16:56.483294+00:00,P1,17.0,144,SDS011,3528,-0.286,36.067,2023-02-06 01:16:56.483294+00:00,P2,7.0
145,DHT22,3528,-0.286,36.067,2023-02-06 01:19:36.867057+00:00,temperature,13,2023-02-06 01:19:36+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 01:19:36.867057+00:00,humidity,91,,,,,,,,,,,,,,,,
145,DHT22,3528,-0.286,36.067,2023-02-06 01:22:16.378676+00:00,temperature,13,2023-02-06 01:22:16+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 01:22:16.378676+00:00,humidity,91,144,SDS011,3528,-0.286,36.067,2023-02-06 01:22:16.381015+00:00,P1,21.0,144,SDS011,3528,-0.286,36.067,2023-02-06 01:22:16.381015+00:00,P2,14.0
145,DHT22,3528,-0.286,36.067,2023-02-06 01:24:57.387839+00:00,temperature,13,2023-02-06 01:24:57+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 01:24:57.387839+00:00,humidity,91,144,SDS011,3528,-0.286,36.067,2023-02-06 01:24:57.387829+00:00,P1,18.0,144,SDS011,3528,-0.286,36.067,2023-02-06 01:24:57.387829+00:00,P2,9.0
145,DHT22,3528,-0.286,36.067,2023-02-06 01:27:37.030088+00:00,temperature,13,2023-02-06 01:27:37+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 01:27:37.030088+00:00,humidity,91,144,SDS011,3528,-0.286,36.067,2023-02-06 01:27:37.028994+00:00,P1,11.0,144,SDS011,3528,-0.286,36.067,2023-02-06 01:27:37.028994+00:00,P2,9.0
145,DHT22,3528,-0.286,36.067,2023-02-06 01:30:17.382256+00:00,temperature,13,2023-02-06 01:30:17+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 01:30:17.382256+00:00,humidity,92,144,SDS011,3528,-0.286,36.067,2023-02-06 01:30:17.383490+00:00,P1,10.0,144,SDS011,3528,-0.286,36.067,2023-02-06 01:30:17.383490+00:00,P2,7.0
145,DHT22,3528,-0.286,36.067,2023-02-06 01:32:57.756301+00:00,temperature,13,2023-02-06 01:32:57+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 01:32:57.756301+00:00,humidity,93,144,SDS011,3528,-0.286,36.067,2023-02-06 01:32:57.698237+00:00,P1,21.0,144,SDS011,3528,-0.286,36.067,2023-02-06 01:32:57.698237+00:00,P2,7.0
145,DHT22,3528,-0.286,36.067,2023-02-06 01:35:37.377064+00:00,temperature,13,2023-02-06 01:35:37+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 01:35:37.377064+00:00,humidity,93,144,SDS011,3528,-0.286,36.067,2023-02-06 01:35:37.377047+00:00,P1,10.0,144,SDS011,3528,-0.286,36.067,2023-02-06 01:35:37.377047+00:00,P2,5.0
145,DHT22,3528,-0.286,36.067,2023-02-06 01:38:17.611028+00:00,temperature,13,2023-02-06 01:38:17+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 01:38:17.611028+00:00,humidity,93,144,SDS011,3528,-0.286,36.067,2023-02-06 01:38:17.610825+00:00,P1,23.0,144,SDS011,3528,-0.286,36.067,2023-02-06 01:38:17.610825+00:00,P2,5.0
145,DHT22,3528,-0.286,36.067,2023-02-06 01:40:58.206129+00:00,temperature,13,2023-02-06 01:40:58+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 01:40:58.206129+00:00,humidity,94,144,SDS011,3528,-0.286,36.067,2023-02-06 01:40:58.206352+00:00,P1,13.0,144,SDS011,3528,-0.286,36.067,2023-02-06 01:40:58.206352+00:00,P2,5.0
145,DHT22,3528,-0.286,36.067,2023-02-06 01:43:38.451402+00:00,temperature,13,2023-02-06 01:43:38+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 01:43:38.451402+00:00,humidity,94,144,SDS011,3528,-0.286,36.067,2023-02-06 01:43:38.453901+00:00,P1,19.0,144,SDS011,3528,-0.286,36.067,2023-02-06 01:43:38.453901+00:00,P2,7.0
145,DHT22,3528,-0.286,36.067,2023-02-06 01:46:18.461092+00:00,temperature,13,2023-02-06 01:46:18+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 01:46:18.461092+00:00,humidity,95,144,SDS011,3528,-0.286,36.067,2023-02-06 01:46:18.461193+00:00,P1,26.0,144,SDS011,3528,-0.286,36.067,2023-02-06 01:46:18.461193+00:00,P2,7.0
145,DHT22,3528,-0.286,36.067,2023-02-06 01:48:58.475987+00:00,temperature,13,2023-02-06 01:48:58+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 01:48:58.475987+00:00,humidity,95,144,SDS011,3528,-0.286,36.067,2023-02-06 01:48:58.476011+00:00,P1,16.0,144,SDS011,3528,-0.286,36.067,2023-02-06 01:48:58.476011+00:00,P2,6.0
145,DHT22,3528,-0.286,36.067,2023-02-06 01:51:39.128812+00:00,temperature,13,2023-02-06 01:51:39+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 01:51:39.128812+00:00,humidity,96,144,SDS011,3528,-0.286,36.067,2023-02-06 01:51:39.218756+00:00,P1,26.0,144,SDS011,3528,-0.286,36.067,2023-02-06 01:51:39.218756+00:00,P2,6.0
145,DHT22,3528,-0.286,36.067,2023-02-06 01:54:18.994873+00:00,temperature,13,2023-02-06 01:54:18+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 01:54:18.994873+00:00,humidity,96,144,SDS011,3528,-0.286,36.067,2023-02-06 01:54:18.994851+00:00,P1,44.0,144,SDS011,3528,-0.286,36.067,2023-02-06 01:54:18.994851+00:00,P2,9.0
145,DHT22,3528,-0.286,36.067,2023-02-06 01:56:59.108250+00:00,temperature,13,2023-02-06 01:56:59+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 01:56:59.108250+00:00,humidity,97,144,SDS011,3528,-0.286,36.067,2023-02-06 01:56:59.106157+00:00,P1,29.0,144,SDS011,3528,-0.286,36.067,2023-02-06 01:56:59.106157+00:00,P2,8.0
145,DHT22,3528,-0.286,36.067,2023-02-06 01:59:38.608162+00:00,temperature,13,2023-02-06 01:59:38+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 01:59:38.608162+00:00,humidity,97,,,,,,,,,,,,,,,,
145,DHT22,3528,-0.286,36.067,2023-02-06 02:02:18.546080+00:00,temperature,13,2023-02-06 02:02:18+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 02:02:18.546080+00:00,humidity,98,144,SDS011,3528,-0.286,36.067,2023-02-06 02:02:18.546097+00:00,P1,17.0,144,SDS011,3528,-0.286,36.067,2023-02-06 02:02:18.546097+00:00,P2,6.0
145,DHT22,3528,-0.286,36.067,2023-02-06 02:04:58.899311+00:00,temperature,13,2023-02-06 02:04:58+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 02:04:58.899311+00:00,humidity,98,144,SDS011,3528,-0.286,36.067,2023-02-06 02:04:58.899331+00:00,P1,19.0,144,SDS011,3528,-0.286,36.067,2023-02-06 02:04:58.899331+00:00,P2,5.0
145,DHT22,3528,-0.286,36.067,2023-02-06 02:07:39.406043+00:00,temperature,13,2023-02-06 02:07:39+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 02:07:39.406043+00:00,humidity,98,144,SDS011,3528,-0.286,36.067,2023-02-06 02:07:39.405006+00:00,P1,17.0,144,SDS011,3528,-0.286,36.067,2023-02-06 02:07:39.405006+00:00,P2,4.0
145,DHT22,3528,-0.286,36.067,2023-02-06 02:10:19.735949+00:00,temperature,13,2023-02-06 02:10:19+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 02:10:19.735949+00:00,humidity,99,144,SDS011,3528,-0.286,36.067,2023-02-06 02:10:19.903815+00:00,P1,8.0,144,SDS011,3528,-0.286,36.067,2023-02-06 02:10:19.903815+00:00,P2,5.0
145,DHT22,3528,-0.286,36.067,2023-02-06 02:12:59.101090+00:00,temperature,12,2023-02-06 02:12:59+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 02:12:59.101090+00:00,humidity,99,144,SDS011,3528,-0.286,36.067,2023-02-06 02:12:59.100988+00:00,P1,22.0,144,SDS011,3528,-0.286,36.067,2023-02-06 02:12:59.100988+00:00,P2,7.0
145,DHT22,3528,-0.286,36.067,2023-02-06 02:15:39.777980+00:00,temperature,12,2023-02-06 02:15:39+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 02:15:39.777980+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-06 02:15:39.777695+00:00,P1,28.0,144,SDS011,3528,-0.286,36.067,2023-02-06 02:15:39.777695+00:00,P2,6.0
145,DHT22,3528,-0.286,36.067,2023-02-06 02:18:20.274228+00:00,temperature,12,2023-02-06 02:18:20+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 02:18:20.274228+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-06 02:18:20.270373+00:00,P1,14.0,144,SDS011,3528,-0.286,36.067,2023-02-06 02:18:20.270373+00:00,P2,6.0
145,DHT22,3528,-0.286,36.067,2023-02-06 02:21:00.324890+00:00,temperature,12,2023-02-06 02:21:00+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 02:21:00.324890+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-06 02:21:00.324414+00:00,P1,24.0,144,SDS011,3528,-0.286,36.067,2023-02-06 02:21:00.324414+00:00,P2,4.0
145,DHT22,3528,-0.286,36.067,2023-02-06 02:23:40.439208+00:00,temperature,12,2023-02-06 02:23:40+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 02:23:40.439208+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-06 02:23:40.368376+00:00,P1,21.0,144,SDS011,3528,-0.286,36.067,2023-02-06 02:23:40.368376+00:00,P2,5.0
145,DHT22,3528,-0.286,36.067,2023-02-06 02:26:20.167005+00:00,temperature,12,2023-02-06 02:26:20+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 02:26:20.167005+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-06 02:26:20.165788+00:00,P1,10.0,144,SDS011,3528,-0.286,36.067,2023-02-06 02:26:20.165788+00:00,P2,5.0
145,DHT22,3528,-0.286,36.067,2023-02-06 02:29:00.757969+00:00,temperature,12,2023-02-06 02:29:00+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 02:29:00.757969+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-06 02:29:00.758147+00:00,P1,60.0,144,SDS011,3528,-0.286,36.067,2023-02-06 02:29:00.758147+00:00,P2,9.0
145,DHT22,3528,-0.286,36.067,2023-02-06 02:31:42.051868+00:00,temperature,12,2023-02-06 02:31:42+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 02:31:42.051868+00:00,humidity,100,,,,,,,,,,,,,,,,
145,DHT22,3528,-0.286,36.067,2023-02-06 02:34:20.443651+00:00,temperature,12,2023-02-06 02:34:20+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 02:34:20.443651+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-06 02:34:20.443646+00:00,P1,7.0,144,SDS011,3528,-0.286,36.067,2023-02-06 02:34:20.443646+00:00,P2,6.0
145,DHT22,3528,-0.286,36.067,2023-02-06 02:37:00.588914+00:00,temperature,12,2023-02-06 02:37:00+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 02:37:00.588914+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-06 02:37:00.582847+00:00,P1,77.0,144,SDS011,3528,-0.286,36.067,2023-02-06 02:37:00.582847+00:00,P2,15.0
145,DHT22,3528,-0.286,36.067,2023-02-06 02:39:41.236859+00:00,temperature,12,2023-02-06 02:39:41+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 02:39:41.236859+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-06 02:39:41.236907+00:00,P1,24.0,144,SDS011,3528,-0.286,36.067,2023-02-06 02:39:41.236907+00:00,P2,10.0
145,DHT22,3528,-0.286,36.067,2023-02-06 02:42:21.350897+00:00,temperature,12,2023-02-06 02:42:21+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 02:42:21.350897+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-06 02:42:21.350934+00:00,P1,29.0,144,SDS011,3528,-0.286,36.067,2023-02-06 02:42:21.350934+00:00,P2,12.0
145,DHT22,3528,-0.286,36.067,2023-02-06 02:45:00.951337+00:00,temperature,12,2023-02-06 02:45:00+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 02:45:00.951337+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-06 02:45:00.898814+00:00,P1,11.0,144,SDS011,3528,-0.286,36.067,2023-02-06 02:45:00.898814+00:00,P2,9.0
145,DHT22,3528,-0.286,36.067,2023-02-06 02:47:41.416330+00:00,temperature,12,2023-02-06 02:47:41+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 02:47:41.416330+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-06 02:47:41.416222+00:00,P1,34.0,144,SDS011,3528,-0.286,36.067,2023-02-06 02:47:41.416222+00:00,P2,15.0
145,DHT22,3528,-0.286,36.067,2023-02-06 02:50:22.263839+00:00,temperature,12,2023-02-06 02:50:22+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 02:50:22.263839+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-06 02:50:22.269293+00:00,P1,61.0,144,SDS011,3528,-0.286,36.067,2023-02-06 02:50:22.269293+00:00,P2,22.0
145,DHT22,3528,-0.286,36.067,2023-02-06 02:53:01.249759+00:00,temperature,12,2023-02-06 02:53:01+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 02:53:01.249759+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-06 02:53:01.249727+00:00,P1,32.0,144,SDS011,3528,-0.286,36.067,2023-02-06 02:53:01.249727+00:00,P2,14.0
145,DHT22,3528,-0.286,36.067,2023-02-06 02:55:42.032361+00:00,temperature,12,2023-02-06 02:55:42+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 02:55:42.032361+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-06 02:55:42.032180+00:00,P1,66.0,144,SDS011,3528,-0.286,36.067,2023-02-06 02:55:42.032180+00:00,P2,18.0
145,DHT22,3528,-0.286,36.067,2023-02-06 02:58:21.598001+00:00,temperature,12,2023-02-06 02:58:21+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 02:58:21.598001+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-06 02:58:21.597991+00:00,P1,50.0,144,SDS011,3528,-0.286,36.067,2023-02-06 02:58:21.597991+00:00,P2,19.0
145,DHT22,3528,-0.286,36.067,2023-02-06 03:01:03.223517+00:00,temperature,12,2023-02-06 03:01:03+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 03:01:03.223517+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-06 03:01:03.223510+00:00,P1,65.0,144,SDS011,3528,-0.286,36.067,2023-02-06 03:01:03.223510+00:00,P2,29.0
145,DHT22,3528,-0.286,36.067,2023-02-06 03:03:42.689367+00:00,temperature,12,2023-02-06 03:03:42+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 03:03:42.689367+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-06 03:03:42.689377+00:00,P1,81.0,144,SDS011,3528,-0.286,36.067,2023-02-06 03:03:42.689377+00:00,P2,32.0
145,DHT22,3528,-0.286,36.067,2023-02-06 03:06:22.850581+00:00,temperature,12,2023-02-06 03:06:22+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 03:06:22.850581+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-06 03:06:22.845618+00:00,P1,60.0,144,SDS011,3528,-0.286,36.067,2023-02-06 03:06:22.845618+00:00,P2,25.0
145,DHT22,3528,-0.286,36.067,2023-02-06 03:09:03.006339+00:00,temperature,12,2023-02-06 03:09:03+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 03:09:03.006339+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-06 03:09:03.009518+00:00,P1,19.0,144,SDS011,3528,-0.286,36.067,2023-02-06 03:09:03.009518+00:00,P2,15.0
145,DHT22,3528,-0.286,36.067,2023-02-06 03:11:42.776755+00:00,temperature,12,2023-02-06 03:11:42+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 03:11:42.776755+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-06 03:11:42.776758+00:00,P1,25.0,144,SDS011,3528,-0.286,36.067,2023-02-06 03:11:42.776758+00:00,P2,15.0
145,DHT22,3528,-0.286,36.067,2023-02-06 03:14:22.986474+00:00,temperature,12,2023-02-06 03:14:22+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 03:14:22.986474+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-06 03:14:22.986690+00:00,P1,30.0,144,SDS011,3528,-0.286,36.067,2023-02-06 03:14:22.986690+00:00,P2,15.0
145,DHT22,3528,-0.286,36.067,2023-02-06 03:17:03.466023+00:00,temperature,12,2023-02-06 03:17:03+00:00,145,DHT22,3528,-0.286,36.067,2023-02-06 03:17:03.466023+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-06 03:17:03.466043+00:00,P1,39.0,144,SDS011,3528,-0.286,36.067,2023-02-06 03:17:03.466043+00:00,P2,17.0
